label,Test R2
elevation;size19575,0.7061089411702748
elevation;size34255,0.765072304102427
elevation;size485,0.25218059974873364
elevation;size4890,0.6135221689044972
elevation;size48935,0.7842336616539758
elevation;size73405,0.8034271143179487
elevation;size975,0.4591867860726613
elevation;size9785,0.6598281816444975
elevation;sizeNone,0.8060499876457881
population;size10865,0.6652398083744251
population;size19020,0.7007840300315538
population;size270,0.4297717770151027
population;size2715,0.5603256142873063
population;size27170,0.7177307605643284
population;size40755,0.731118207788266
population;size540,0.4883804389431018
population;size5430,0.6126458740528631
population;sizeNone,0.7360931298068872
treecover;size19575,0.8946447894658611
treecover;size34255,0.9169574093451132
treecover;size485,0.7007272722389501
treecover;size4890,0.8585429086128136
treecover;size48935,0.9234931698563
treecover;size73405,0.9290916923298538
treecover;size975,0.7846506625656706
treecover;size9785,0.8767845406956
treecover;sizeNone,0.9293247853995285
