label,Test R2
elevation;size15660,0.7552621733716127
elevation;size27405,0.7878279024351209
elevation;size390,0.5071544094833689
elevation;size3915,0.707364352777707
elevation;size39150,0.7955499966390553
elevation;size58725,0.8023450875854072
elevation;size780,0.5965013145197631
elevation;size7830,0.734397952430794
elevation;sizeNone,0.8060499876457881
population;size15215,0.7151135907623613
population;size215,0.48961046593286994
population;size2170,0.6476327939417368
population;size21735,0.7213289298303021
population;size32605,0.7281111072440154
population;size430,0.5332869436026657
population;size4345,0.6770942949445389
population;size8690,0.7015748694497921
population;sizeNone,0.7360931298068872
treecover;size15660,0.915397518079796
treecover;size27405,0.9196266014949908
treecover;size390,0.8097471087470616
treecover;size3915,0.8957751524550728
treecover;size39150,0.9254787319196074
treecover;size58725,0.9279918481815546
treecover;size780,0.8481422720335401
treecover;size7830,0.9069446341634397
treecover;sizeNone,0.9293247853995285
