label,Test R2
elevation;size19575,0.6507866419897457
elevation;size34255,0.7189427216730586
elevation;size485,-0.3914359525241411
elevation;size4890,0.13044426434558454
elevation;size48935,0.7667224816590624
elevation;size73405,0.8037046779107001
elevation;size975,-0.3073067584952407
elevation;size9785,0.4741676461361831
elevation;sizeNone,0.8060499876457881
population;size10865,0.6349395193710908
population;size19020,0.6720559191748542
population;size270,0.056058330443436555
population;size2715,0.5443413947649963
population;size27170,0.705793576423491
population;size40755,0.7271796604717986
population;size540,0.23588877720936807
population;size5430,0.5981148838278124
population;sizeNone,0.7360931298068872
treecover;size19575,0.8824825110012549
treecover;size34255,0.8966356405381155
treecover;size485,0.724652542881284
treecover;size4890,0.8359972807327494
treecover;size48935,0.9178591832177632
treecover;size73405,0.9289460275443644
treecover;size975,0.7495175713235029
treecover;size9785,0.8609613207225284
treecover;sizeNone,0.9293247853995285
