label,Test R2
elevation;size15660,0.6882394545746648
elevation;size27405,0.7503281542691054
elevation;size390,0.22392808954311272
elevation;size3915,0.595825393372966
elevation;size39150,0.7721652570469922
elevation;size58725,0.7937162949076981
elevation;size780,0.3536532769842343
elevation;size7830,0.6453619945937323
elevation;sizeNone,0.8060499876457881
population;size15215,0.6875291933510395
population;size215,0.35834270500413856
population;size2170,0.559716509848226
population;size21735,0.7079974670234452
population;size32605,0.7250154551924938
population;size430,0.47840534572455906
population;size4345,0.5947419898618006
population;size8690,0.647771047591715
population;sizeNone,0.7360931298068872
treecover;size15660,0.8892856330874654
treecover;size27405,0.9031772472741325
treecover;size390,0.7039078998717131
treecover;size3915,0.8517242245796912
treecover;size39150,0.9193741568904891
treecover;size58725,0.9266764160152627
treecover;size780,0.7735059333590079
treecover;size7830,0.8712843000553907
treecover;sizeNone,0.9293247853995285
