label,Cost,Test R2
elevation,1000.0,0.42700361873497117
elevation,1000.0,0.4272642279080434
elevation,1001.0,0.4295640885800843
elevation,1001.0,0.4269509326494644
elevation,101.0,0.2517880990169036
elevation,101.0,0.2517880990169036
elevation,101.0,0.2561177567351607
elevation,1098.0,0.45236986963536985
elevation,1099.0,0.45213555891838053
elevation,1099.0,0.45213555891838053
elevation,1100.0,0.4521552119449367
elevation,1100.0,0.4523358193626401
elevation,1198.0,0.46549957854595503
elevation,1199.0,0.46538911695091334
elevation,1200.0,0.4658052967455588
elevation,1200.0,0.4658052967455588
elevation,1201.0,0.4654836024349406
elevation,1298.0,0.48078638400910634
elevation,1299.0,0.4804552569858145
elevation,1300.0,0.4771723948217551
elevation,1300.0,0.47803698206306855
elevation,1301.0,0.4781819969038562
elevation,1398.0,0.4772895717519804
elevation,1399.0,0.4787548854754662
elevation,1399.0,0.4777181594264245
elevation,1399.0,0.47803394816773315
elevation,1401.0,0.47593702389308334
elevation,1500.0,0.4868917553588201
elevation,1500.0,0.4868917553588201
elevation,1500.0,0.4868917553588201
elevation,1500.0,0.4868917553588201
elevation,1501.0,0.48741153045689645
elevation,1599.0,0.49351699570390983
elevation,1600.0,0.4934671652013717
elevation,1601.0,0.4928916210523777
elevation,1601.0,0.4928916210523777
elevation,1603.0,0.49327908594959924
elevation,1699.0,0.4967525244966764
elevation,1699.0,0.49572064704591245
elevation,1700.0,0.4964741372221835
elevation,1700.0,0.49623239330049107
elevation,1701.0,0.4967157181193115
elevation,1799.0,0.4983744190332131
elevation,1799.0,0.4983744190332131
elevation,1800.0,0.4980892512604227
elevation,1800.0,0.4980892512604227
elevation,1801.0,0.4986044250302494
elevation,1898.0,0.503406528454583
elevation,1898.0,0.503406528454583
elevation,1900.0,0.5017041246299682
elevation,1900.0,0.503462061001229
elevation,1900.0,0.5034656206495052
elevation,198.0,0.37704192021490834
elevation,1999.0,0.5122502786801804
elevation,1999.0,0.5131231059059393
elevation,2000.0,0.5131221668651424
elevation,2000.0,0.5120676611012063
elevation,2001.0,0.5130109466428112
elevation,201.0,0.3827268300011365
elevation,201.0,0.3827268300011365
elevation,202.0,0.38271556996556455
elevation,202.0,0.38111329957966633
elevation,299.0,0.38003116915574164
elevation,299.0,0.3808398215152081
elevation,299.0,0.37846989578072876
elevation,300.0,0.38063723591208254
elevation,300.0,0.3799539680404249
elevation,399.0,0.44358528032811684
elevation,400.0,0.44454225457217833
elevation,400.0,0.4102054452173578
elevation,400.0,0.44454225457217833
elevation,401.0,0.4445465029096356
elevation,499.0,0.41426841056215413
elevation,499.0,0.4043701511364155
elevation,500.0,0.41146628973595223
elevation,500.0,0.4048775930747337
elevation,500.0,0.41090161967685135
elevation,598.0,0.4281116350448859
elevation,599.0,0.4259371116052293
elevation,599.0,0.4259371116052293
elevation,600.0,0.4293252428993659
elevation,602.0,0.42641104298869537
elevation,698.0,0.4320163460893591
elevation,700.0,0.43128882091469745
elevation,700.0,0.4316759304515747
elevation,701.0,0.43104972237003025
elevation,701.0,0.3833581268119268
elevation,799.0,0.39299169607334306
elevation,800.0,0.3927138239584421
elevation,800.0,0.3961285273747239
elevation,800.0,0.39627530459912497
elevation,801.0,0.3961204502569585
elevation,899.0,0.4160752030161301
elevation,899.0,0.4155936173868263
elevation,900.0,0.412130232544727
elevation,901.0,0.4121913077917049
elevation,904.0,0.4120833601704095
elevation,97.0,0.2677533170834866
elevation,99.0,0.25298831588370263
elevation,998.0,0.4279927607352365
population,100.0,0.3422747899109023
population,100.0,0.33633791958651493
population,1000.0,0.5246418845860799
population,1000.0,0.5254773019311842
population,1001.0,0.5254540203389129
population,1098.0,0.5393885037493027
population,1098.0,0.5393885037493027
population,1099.0,0.5276462413633292
population,1099.0,0.5274813817486158
population,1101.0,0.5286800337410852
population,1198.0,0.5364413899576899
population,1199.0,0.5365013939411123
population,1200.0,0.5365887305096267
population,1201.0,0.5365194422337786
population,1202.0,0.5484987733790578
population,1298.0,0.5523908366911512
population,1300.0,0.5530810789359966
population,1300.0,0.5516092969611263
population,1301.0,0.5400358686171693
population,1301.0,0.5397645698499023
population,1399.0,0.5547798698020006
population,1400.0,0.5541350339294493
population,1400.0,0.5544440205455168
population,1400.0,0.5544547761753127
population,1401.0,0.554297178613645
population,1499.0,0.5593907460975013
population,1500.0,0.5496293131511272
population,1500.0,0.5579716454314038
population,1502.0,0.54932529919377
population,1502.0,0.5492830341003339
population,1599.0,0.5631307056423823
population,1600.0,0.5631281372387185
population,1600.0,0.5635541926916819
population,1600.0,0.5631281372387185
population,1601.0,0.5633653666395825
population,1699.0,0.5717008924956729
population,1699.0,0.5717008924956729
population,1700.0,0.5714421590071692
population,1701.0,0.5716789696482472
population,1703.0,0.5731875939341043
population,1798.0,0.575328568452623
population,1799.0,0.5751716353977467
population,1800.0,0.5750337946539568
population,1801.0,0.575070056732468
population,1801.0,0.575070056732468
population,1900.0,0.5743826064963704
population,1900.0,0.5744357167526638
population,1900.0,0.5744772762199557
population,1901.0,0.5744701292917828
population,1901.0,0.5742639491042097
population,199.0,0.4430826334151753
population,1998.0,0.5769545822987494
population,1999.0,0.5770813444509524
population,1999.0,0.5771383331684337
population,200.0,0.40450477033065446
population,200.0,0.40170265483228584
population,2000.0,0.5771221502489705
population,2001.0,0.5772886928380208
population,201.0,0.43498281353731383
population,201.0,0.43114687464669943
population,299.0,0.4633067623228111
population,300.0,0.466087627835138
population,300.0,0.466087627835138
population,301.0,0.4624756946607953
population,301.0,0.4668786590299897
population,399.0,0.5207014550641452
population,400.0,0.5215509760970118
population,400.0,0.5208189865673685
population,401.0,0.5208712604209396
population,401.0,0.5216618810291062
population,499.0,0.5096983082793646
population,499.0,0.5110018858651135
population,500.0,0.5100206125034861
population,501.0,0.5099599728951695
population,501.0,0.5099599728951695
population,598.0,0.5078697854057939
population,599.0,0.5078820993080251
population,600.0,0.5085915797751415
population,600.0,0.5085383246141921
population,600.0,0.5083482063011806
population,700.0,0.5189633302417209
population,700.0,0.5186914525894128
population,700.0,0.5186914525894128
population,701.0,0.5183308604140001
population,701.0,0.5187200759913269
population,799.0,0.5314200957473234
population,800.0,0.528772925499043
population,800.0,0.5276182199285944
population,801.0,0.49408567078602694
population,802.0,0.5279863378050117
population,898.0,0.5309017316983402
population,900.0,0.5457377806224606
population,900.0,0.5415192399963797
population,901.0,0.5415215615031801
population,901.0,0.5452457317032002
population,97.0,0.33601677957495313
population,98.0,0.34280650958873127
population,99.0,0.3359642961788808
population,999.0,0.5257811033454711
population,999.0,0.5269228584035341
treecover,1000.0,0.8398696025782
treecover,1000.0,0.8398659896933731
treecover,1001.0,0.8398173926916175
treecover,1001.0,0.8398917459169434
treecover,101.0,0.7007359141181038
treecover,101.0,0.7007359141181038
treecover,101.0,0.7621781523643791
treecover,1098.0,0.8448046693024297
treecover,1099.0,0.8454292416884454
treecover,1099.0,0.8454292416884454
treecover,1100.0,0.8454177918019087
treecover,1100.0,0.845447762890742
treecover,1198.0,0.8477209565832531
treecover,1199.0,0.8477394367558684
treecover,1200.0,0.8475523902931181
treecover,1200.0,0.8475523902931181
treecover,1201.0,0.8481664478840925
treecover,1298.0,0.8530501021718583
treecover,1299.0,0.8530046499822227
treecover,1300.0,0.8531742114961418
treecover,1300.0,0.8530132337271092
treecover,1301.0,0.8530306004321812
treecover,1398.0,0.8558005751056541
treecover,1399.0,0.8554558500677442
treecover,1399.0,0.8559321773874935
treecover,1399.0,0.8555984695644243
treecover,1401.0,0.85541078991476
treecover,1500.0,0.8567563392187785
treecover,1500.0,0.8567563392187785
treecover,1500.0,0.8567563392187785
treecover,1500.0,0.8567563392187785
treecover,1501.0,0.8567478574519926
treecover,1599.0,0.8589911559292324
treecover,1600.0,0.8586378783350697
treecover,1601.0,0.8590042825864839
treecover,1601.0,0.8590042825864839
treecover,1603.0,0.8590071194355526
treecover,1699.0,0.8586135950001852
treecover,1699.0,0.8585904547036272
treecover,1700.0,0.8585954711832289
treecover,1700.0,0.8586174438085037
treecover,1701.0,0.8584384503797875
treecover,1799.0,0.8592298800885785
treecover,1799.0,0.8592298800885785
treecover,1800.0,0.8592409916758483
treecover,1800.0,0.8592409916758483
treecover,1801.0,0.859164134114965
treecover,1898.0,0.8575323849494835
treecover,1898.0,0.8575323849494835
treecover,1900.0,0.8575379720840385
treecover,1900.0,0.8575966111537933
treecover,1900.0,0.8575314910885845
treecover,198.0,0.7492372577406925
treecover,1999.0,0.859451145461858
treecover,1999.0,0.8595443638324888
treecover,2000.0,0.8596001586400434
treecover,2000.0,0.8594272082841979
treecover,2001.0,0.8595377312733008
treecover,201.0,0.8088156138455602
treecover,201.0,0.8088156138455602
treecover,202.0,0.8098765941445152
treecover,202.0,0.8094882645398396
treecover,299.0,0.7933589659384463
treecover,299.0,0.793757379324941
treecover,299.0,0.7932162622332076
treecover,300.0,0.7931056009933675
treecover,300.0,0.7932462280881231
treecover,399.0,0.7976242660711794
treecover,400.0,0.7968458524417728
treecover,400.0,0.796818978863794
treecover,400.0,0.7968458524417728
treecover,401.0,0.7969641044490046
treecover,499.0,0.8031691406102716
treecover,499.0,0.810139859323349
treecover,500.0,0.801213345294617
treecover,500.0,0.8107212597233904
treecover,500.0,0.8073548972507488
treecover,598.0,0.8155510123174916
treecover,599.0,0.815558821984158
treecover,599.0,0.815558821984158
treecover,600.0,0.8024621495548694
treecover,602.0,0.8162138847509826
treecover,698.0,0.8299253345516602
treecover,700.0,0.8314607944332292
treecover,700.0,0.8301748236721528
treecover,701.0,0.8314736176271003
treecover,701.0,0.8314738480151894
treecover,799.0,0.835178487164792
treecover,800.0,0.8352211958691793
treecover,800.0,0.8353041555496356
treecover,800.0,0.8351755003689272
treecover,801.0,0.8352886786221341
treecover,899.0,0.8396334316062786
treecover,899.0,0.8395611156268301
treecover,900.0,0.8395282771954122
treecover,901.0,0.8395382185948735
treecover,904.0,0.839693762349233
treecover,97.0,0.6953810337776466
treecover,99.0,0.6954526622737212
treecover,998.0,0.8414151907133949
